"word","freq"
"breakfast",1
"gōngxǐ",1
"nǐ",1
"rénmín",1
"táiwān",1
"zhì",1
"恭喜你",1
"致台湾人民",1
"bedeutet",1
"verhältnis",1
"zdfdenachrichtenpolitika…",1
"absoluta",1
"habría",1
"independientes",1
"mantiene",1
"minoría",1
"preliminar",1
"volvería",1
"🟣",1
"attend",1
"🚨🚨",1
"🚨🚨breaking",1
"🦾🦾🦾taiwanisnotchina",1
"newsalert",1
"wionewscomworldlaiching…",1
"ohhh",1
"chingte’nin",1
"cumhurbaşkanı",1
"kutluyor",1
"tayvanlılar",1
"zaferini",1
"berührt",1
"denn",1
"dieses",1
"freie",1
"führung",1
"fürchtet",1
"hochhält",1
"kadavergehorsam",1
"künftig",1
"mehr",1
"mich",1
"nichts",1
"sehr",1
"sie",1
"widersetzen",1
"zerstören",1
"adada",1
"amerikancı",1
"arasında",1
"chingtenin",1
"devam",1
"edeceği",1
"gerilim",1
"ilerici",1
"istemeyenlerin",1
"krizin",1
"olduğunu",1
"riskinin",1
"savaş",1
"seçimlerde",1
"tayvandaki",1
"yüksek",1
"çintayvan",1
"çoğaldığı",1
"vaalit",1
"worker",1
"“pragmatic",1
"youtubecomwatchvdoljem…",1
"lady",1
"sparkwithafcon",1
"اخلاق",1
"اچھے",1
"باتیں",1
"جاتا",1
"دیواروں",1
"لکھی",1
"ورنہ",1
"پہچانا",1
"ہوتی",1
"ہیں❤️",1
"apprezzato",1
"competizione",1
"dello",1
"economistcomtheeconomist…",1
"imperi",1
"lisola",1
"nella",1
"ottimi",1
"politico",1
"portato",1
"potere",1
"risultati",1
"ruoli",1
"sostenitore",1
"statusquo",1
"usino",1
"vincitore",1
"alarak",1
"ara",1
"başkanlık",1
"bıraktı",1
"cumhurbaşkanlığını",1
"geride",1
"iki",1
"kazandı",1
"partisinden",1
"rakibini",1
"seçimlerini",1
"tayvan’ın",1
"ını",1
"declaring",1
"snikkeicomseklok",1
"writing",1
"阿北有信心！跟柯粉約定四年後見！",1
"youtubecomwatchvzuksum…",1
"youtubecomwatchvpqabxbkz…",1
"🇹🇼✨✨✨✨taiwanelections",1
"esterne",1
"forze",1
"furor",1
"influenzare",1
"nostre",1
"resistito",1
"schiaffo",1
"successo",1
"tentativi",1
"ที่ท่านเกลียดน่ะชนะก๊กหมินตั๋งสมัยที่",1
"รัฐบาลปักกิ่งกรี๊ดออกมาสิครับ",1
"หุหุ",1
"อย่าอั้นกรี๊ดออกมาเลย",1
"แล้วนะ",1
"“ตัวแสบ”",1
"bright",1
"checkbalances",1
"crystal",1
"speeches",1
"ans",1
"lieu",1
"l’accent",1
"seitoku",1
"yoseinori",1
"autour",1
"chaleureuses",1
"concernent",1
"enjeux",1
"heureuse",1
"tous",1
"okay",1
"weird",1
"bewahrt",1
"chinesischer",1
"haltung",1
"massiver",1
"nachricht",1
"respekt",1
"schöne",1
"taiwanesen",1
"trotz",1
"bigbreakingwireintaiwansr…",1
"感謝每一位台灣民眾再次投票給現任政府。",1
"prameyanews",1
"prameyanewscomdppleader…",1
"ଚିଙ୍ଗ",1
"ଚିନ୍ତାରେ",1
"ଚୀନ",1
"ଜିତିଲେ",1
"ତାଇୱାନ",1
"ତେ",1
"ନିର୍ବାଚନ",1
"ନେତା",1
"ବିରୋଧୀ",1
"ବେଜିଂ",1
"ଲାଇ",1
"processing",1
"securely",1
"smoothly",1
"taiwanfocused",1
"asiatique",1
"bonne",1
"démocrates",1
"dépit",1
"déstabilisation",1
"gagné",1
"nombreuses",1
"nouvelle",1
"répercussions",1
"tentatives",1
"venue",1
"governing",1
"laichingteforpresident",1
"taiwanstrong",1
"tensionswithchina",1
"combined",1
"fptp",1
"ranked",1
"runoff",1
"undemocratic",1
"ring",1
"hittvinpab",1
"williamlaichingte",1
"williamlevy",1
"beau",1
"modèle",1
"prospère",1
"travailleur",1
"décrit",1
"officiels",1
"raison",1
"samedi",1
"是新總統！",1
"賴清德凍蒜！",1
"賴清德當選，",1
"chinasayshello",1
"🇹🇼🇨🇳chinas",1
"craft",1
"humbly",1
"reign",1
"urge",1
"yat",1
"zhuyi",1
"三民主義",1
"taiwanwins",1
"dansagalyn",1
"davidsoncollege’s",1
"preview",1
"rigger",1
"shelley",1
"teresacebrian",1
"décryptage",1
"lien",1
"millénaire",1
"récupérer",1
"réussir",1
"vatelle",1
" youtubecomwatchvpmnwzc…",1
"prabhatbanglacomtaiwanspr…",1
"williamlaiching",1
"উইলিয়াম",1
"জয়ী",1
"ড্রাগনের",1
"তাইওয়ানের",1
"না",1
"নির্বাচনে",1
"পাবেন",1
"বলেছেন",1
"ভয়",1
"রাষ্ট্রপতি",1
"লাই",1
"সমর্থকরা",1
"হুমকিতে",1
"twittercomispacesdxxyjb…",1
"👍emperor",1
"agromancov",1
"dostatečný",1
"ještě",1
"již",1
"kandidáta",1
"komise",1
"laje",1
"nevydala",1
"nového",1
"náskok",1
"oslavují",1
"sečtení",1
"verdikt",1
"volební",1
"williama",1
"🇹🇼tchajwanci",1
"bello",1
"funziona",1
"vedere",1
"depeetweeblycompost…",1
"peet",1
"strait…",1
"advance",1
"incorporate",1
"study",1
"anticipated",1
"appearing",1
"alerta",1
"amenazas",1
"apagón",1
"aplastar",1
"avecina",1
"bandas",1
"carrera",1
"celebró",1
"comenzó",1
"comienza",1
"complots",1
"cualquier",1
"denunciado",1
"directas",1
"eclipsado",1
"ejército",1
"encuestas",1
"entró",1
"forma",1
"fue",1
"fundamentales",1
"ganar",1
"hacia",1
"hasta",1
"indefinidamente",1
"influir",1
"liberación",1
"millones",1
"momento",1
"máxima",1
"nacional",1
"niega",1
"octavo",1
"parlamentaria",1
"permanece",1
"podría",1
"ponerlo",1
"popular",1
"posterior",1
"pueden",1
"rechaza",1
"reclama",1
"renunciar",1
"separatistas",1
"sistema",1
"tarde",1
"territorio",1
"tres",1
"unificación",1
"vecino",1
"vigor",1
"víspera",1
"成功打破台灣總統民選以來，各黨無法執政超過兩任的八年魔咒！",1
"賴清德、蕭美琴召開國際記者會宣布勝選！",1
"parliament“",1
"„democracy",1
"🇹🇼🗳️chingtelai",1
"accomplished",1
"mission",1
"comptage",1
"considéré",1
"dêtre",1
"favorables",1
"lui",1
"mène",1
"présidence",1
"sérieuse »",1
"valu",1
"vues",1
"« menace",1
"avertissements",1
"déclencher",1
"défient",1
"lesquels",1
"pourrait",1
"remporter",1
"sceptique",1
"éventuellement",1
"andando",1
"stanno",1
"bharatsamachar",1
"जिन्हें",1
"लिया",1
"वही",1
"rnddepolitikpraesidentsch…",1
"不是民进党赢，是共产党输",1
"lal",1
"peacefulresolution",1
"จากพรรค",1
"ชาวไต้หวันเลือก",1
"ชิง",1
"นั่งเก้าอี้ประธานาธิบดีคนต่อไป",1
"เต๋อ",1
"ได้คะแนนร้อยละ",1
"sir",1
"alive",1
"returned",1
"satisfaction",1
"我們將選擇我們的領導人，我們不會向中國屈服」—民進黨支持者",1
"thenews",1
"चुनाव जीत लिया है",1
"राष्ट्रपति चुनाव",1
"snikkeicomyrny",1
"จะได้วางตัวถูก",1
"ตอนแกพูดกับนี้กระซิบด้วยนะ",1
"ทำอยากที่ออสเตรเลีย",1
"นี่ก็แอบถามแกว่าชอบพรรคไหน",1
"บอกว่าอย่าเสียงดัง",1
"บอสบอกว่าชอบพรรค",1
"เพราะยังไม่รู้จักกันมาก",1
"เพราะอีกสองพรรคสนับสนุนจีน",1
"แกมีเพื่อนเป๋นคนจีนก็เยอะ",1
"แต่มีบอสเป็นคนไต้หวันพอดีแกนั่งดูไลฟ์สดเลยว่าใครจะชนะ",1
"regine",1
"triggers",1
"apparition",1
"première",1
"obsessed",1
"entschieden",1
"jetzt",1
"kommt",1
"liebsten",1
"selbst",1
"umgehen",1
"vorher",1
"wenn",1
"würde",1
"distinctpostcomworldasia…",1
"widely",1
"teamtaiwan",1
"💚team",1
"alrededor",1
"contra",1
"impuso",1
"independentismo",1
"queda",1
"retendrá",1
"snikkeicomuzk",1
"mientras",1
"poder",1
"revalida",1
"tercera",1
"votaba",1
"fly",1
"alması",1
"amerikancılık",1
"artık",1
"dahada",1
"dppye",1
"durum",1
"durumda",1
"gerilediği",1
"geçen",1
"göre",1
"güncel",1
"kazandığı",1
"kötü",1
"lainin",1
"olduğu",1
"sayıldı",1
"seçimlere",1
"sonuç",1
"tayvanda",1
"yaramıyor",1
"yerel",1
"yılki",1
"dset",1
"lures",1
"techs",1
"jinping’s",1
"undoubtedly",1
"décidé",1
"exprimée",1
"houkmt",1
"sest",1
"voté",1
"aceptó",1
"antes",1
"escrutinio",1
"parcial",1
"poco",1
"presidenteelecto",1
"critic",1
"thedailyidwordpresscom…",1
"、万票突破。",1
"頼氏",1
"賴清德蕭美琴",1
"advertencias",1
"desafiando",1
"desencadenar",1
"importa",1
"opinión",1
"podria",1
"labeled",1
"war”",1
"“instigator",1
"bislang",1
"darüber",1
"demokratischen",1
"dürfte",1
"erfreut",1
"gehört",1
"kommunistische",1
"prosperous",1
"chinachina",1
"displeasing",1
"preference",1
"signals",1
"jionewspienewssharesumma…",1
"jolt",1
"automation",1
"bother",1
"busy",1
"exporting",1
"gpu",1
"ibm",1
"😅",1
"chinakritiker",1
"spiegeldeauslandtaiwanwa…",1
"其余余万人明显对这无聊的选举失望透顶了！",1
"台湾省人口万。",1
"本次省内选举目前看只有万人参加。",1
"navtejtv",1
"reuters",1
"conservative",1
"transparently",1
"defy",1
"eventually",1
"skeptic’s",1
"tribalsbwwgyu",1
"alle",1
"oltre",1
"unaffluenza",1
"democraticprogressiveparty",1
"francecomenasiapacific…",1
"snikkeicomvxjryz",1
"verso",1
"vittoria",1
"angereist",1
"australien",1
"befürworter",1
"einzelne",1
"heutigen",1
"sogar",1
"unabhängigkeit",1
"waren",1
"wählen",1
"zum",1
"übrigens",1
"ancora",1
"🙌🏻🤝🏻",1
"αποτελέσματα",1
"δυνάμεις",1
"εκλογικά",1
"κατά",1
"οι",1
"προηγούνται",1
"πρώτα",1
"إنتخابات",1
"التايوان",1
"الرّئاسيّة",1
"صحّه",1
"ليهم",1
"هم",1
"وحنا",1
"وكهو",1
"chiaro",1
"messaggio",1
"ehren",1
"hier",1
"inklusive",1
"letzten",1
"photoshop",1
"schönsten",1
"wahlwerbung",1
"wochen",1
"daujourdhui",1
"donner",1
"dénigrement",1
"désinformation",1
"létape",1
"partir",1
"passe",1
"sagiter",1
"savourons",1
"semble",1
"stratégie",1
"victorieux",1
"❤️🇹🇼",1
"aangaan",1
"banden",1
"beslissen",1
"grootste",1
"handelsrelaties",1
"het",1
"juiste",1
"keuze",1
"kies",1
"meer",1
"mogen",1
"nunlvideochinaaas…",1
"prodemocratisch",1
"richt",1
"taiwanezen",1
"vandaag",1
"westen",1
"wil",1
"wordt",1
"zich",1
"concernant",1
"fichait",1
"posent",1
"pourquoi",1
"problèmes",1
"sen",1
"électionsci",1
"lowest",1
"turrnout",1
"ทีวีไต้หวันตัดโฆษณาระหว่างหัวหน้าพรรคก๊กมินตั๋งแถลงยอมรับความพ่ายแพ้แบบนี้เลย",1
"ไม่ชินๆ",1
"คงจะไม่สามารถเปลี่ยนแปลงผลคะแนนเลือกตั้งได้แล้ว",1
"คูหา",1
"เหลือผลคะแนนจากแค่",1
"图中笑到最后的，将来哭的声音最大😁",1
"controversy",1
"caring",1
"lower",1
"beautiful",1
"defended",1
"oposición",1
"reconocido",1
"sitting",1
"acepta",1
"archivo",1
"azules",1
"celebrados",1
"londons",1
"smiles",1
"🦶🏻note",1
"chityala",1
"islands youtubetocddxuwxbq",1
"nepali",1
"oil",1
"princearihan",1
"rajagopalan",1
"rudravs",1
"rupee",1
"schityala",1
"sridhar",1
"stuck",1
"chinabacked",1
"taiwan👏",1
"délection",1
"lhistoire",1
"revenons",1
"youtubewcaccisaua",1
"île",1
"良かった。",1
"reaching",1
"theme",1
"以前也在英语媒体稍作一些点评。台湾大选跟美国",1
"加拿大大选最不同的一个地方就是他们年轻人投票率永远比我们的高很多",1
"台湾大选年，",1
"台湾竞选冷知识",1
"我自己follow",1
"😜👍",1
"chingti",1
"insurmountable",1
"​因此，国民党的历史宿命已经决定了，那就是永远的在野党，没有东山再起之日。",1
"​试想年之后，乃至更后期的选战，国民党的年长支持者不断逝去，而国民党对年轻人又没有吸引力，可以预见，国民党将不可避免的逐渐凋零。",1
"中国国民党此次败选之后，将成为永远的在野党。",1
"unable",1
"snikkeicomvhioi",1
"conceding",1
"คนที่พ่าย",1
"คนที่เหลือที่คะแนนยังขับเคี่ยวกันอยู่",1
"คะแนนมาที่",1
"ปธน",1
"แสดงความยินดีกับผู้สมัคร",1
"chinaspuppet",1
"fails",1
"globaltaiwanorgap…",1
"hqidsindia",1
"lcrhsiao",1
"meaindia",1
"pravinsawhney",1
"rwac",1
"shashitharoor",1
"lolololol",1
"payola",1
"จากผลคะแนน",1
"ซึ่งเป็นพรรคที่ไม่เอนอ่อนหรือจำยอมจีน",1
"ทำให้คะแนนเสียงไปที่พรรค",1
"ทำให้เห็นว่าคนไต้หวันส่วนใหญ่บอกไอ้หมีพูห์บ้าน้ำลายว่า",1
"พวกกูไม่เอา”",1
"และยังคงยืนหยัดเอกราชของไต้หวัน",1
"“ไปรวมประเทศกับแม่มึงนะ",1
"🇹🇼台灣是一個國家",1
"places",1
"presently",1
"recognize",1
"を視聴🔴live",1
"ニュース",1
"年総統選挙および立法院選挙投票ライブ中継",1
"最速投票開始",1
"但區域立委綠席目前來看只會上席🤔",1
"台中",1
"嗎？",1
"所以這次最有趣的是",1
"總統票是賴領先",1
"victims",1
"jubilant",1
"apologizing",1
"starts",1
"live】与党の民進党・頼清徳氏がリード、万票突破の様子",1
"▼現地から生中継",1
"miyoshimuscle",1
"さんの解説も聞きたい",1
"のポストですが、ほんと誰が台湾有事を煽るのか？",1
"台湾有事",1
"注目しています。",1
"reach",1
"amocz",1
"bere",1
"cesty",1
"hlasy",1
"janavacl",1
"jen",1
"kandidát",1
"michaelromancov",1
"mladé",1
"mírně",1
"nikoliv",1
"orientace",1
"pořadí",1
"představitel",1
"střední",1
"třetí",1
"voliče",1
"ztrácí",1
"závěru",1
"🇹🇼sečteno",1
"knowingly",1
"predecessors",1
"smaller",1
"certainement",1
"exultent",1
"partidémocrate",1
"台灣地區領導人選舉結果即將揭曉，不管誰上台，這一點必須強調：絕對不允許搞任何形式的「台獨」，這是我們的底線！",1
"jbtnews",1
"youtubexleendzpc",1
"हित",1
"graphic",1
"📊",1
"booth",1
"exhausting",1
"🥱",1
"台灣加油🫶",1
"我不在意哪個黨執政，只要結果是執政黨與在野黨能夠相互制衡，不是一黨獨大就好。",1
"民主加油🫶",1
"balbirpunjexposesnehru",1
"chennaisangamam",1
"indvseng",1
"mallikarjunkharge",1
"workevery",1
"कीनियुक्तिकबतक",1
"सुशासनकाएकमहीना",1
"proindipendenza",1
"prossimo",1
"equation",1
"math",1
"seem",1
"sneaky",1
"vanished",1
"hello",1
"room",1
"concession",1
"reportedly",1
"client",1
"favoured",1
"separatists",1
"naive",1
"polarization",1
"sentiments",1
"vibes",1
"youtubecomliveypaxxdiw…",1
"crucialchoice",1
"legislativeimpact",1
"parliamentaryelections",1
"resiliencematters",1
"safeguardingdemocracy",1
"specter",1
"warandpeace",1
"beim",1
"bisher",1
"drohungen",1
"einem",1
"gefruchtet",1
"partei",1
"pazifik",1
"pentagon",1
"stehen",1
"unmittelbar",1
"weltkrieg",1
"eil",1
"indiatoday",1
"indiatodayinopinionstory…",1
"tides",1
"nearly",1
"snikkeicomrpnku",1
"taiwanelections💪💪💪",1
"takedownthexicp",1
"行为艺术出现在台湾街头，提醒人们香港发生的事情、中共的暴行、失去的生命，以及人民维护人权的坚定决心。投票给支持自由、反共的候选人，以保护台湾。为台湾和台湾人民祈福！🙏🙏🙏takedowntheccp",1
"ampel",1
"ausgezählten",1
"bereits",1
"darauf",1
"derzeit",1
"fans",1
"fertig",1
"grün",1
"springt",1
"tausende",1
"vorne",1
"wahlparty",1
"warten",1
"台湾当归啊，组织要不考虑下让我去当个台湾省委副书记啊？taiwanelections",1
"graphics",1
"peek",1
"taiwanの現職",1
"を獲得して勝利。台湾プラスニュースより。",1
"党が大統領票の",1
"時間の開票後の結果",1
"民主進歩党",1
"snikkeicomrvdbt",1
"enrtiorgtwnewsviewid…",1
"ขอลุ้นไปกะคนไต้หวัน",1
"asiapacificpolitics",1
"bufflyorwhg",1
"citizenengagement",1
"geopoliticalimplications",1
"politicaloutcomes",1
"regionalstability",1
"taiwanesedemocracy",1
"today🗳️☺️taiwanelections",1
"boitano",1
"stephen",1
"videographer",1
"⁦stephenboitano⁩",1
"slim",1
"snikkeicomshuyqy",1
"jamiepinzon",1
"japanese",1
"nakayama",1
"yasuhide",1
"ardından",1
"görevdeki",1
"götürüyor",1
"partisi",1
"saatlik",1
"sayımının",1
"seçimi",1
"önde",1
"snikkeicomttlmgw",1
"💚💚💚😁",1
"dépassant",1
"lentement",1
"maintient",1
"solide",1
"évoluent",1
"國民黨那些地主都當選了，之前是在吵什麼居住正義？",1
"dojrzeć",1
"głosowania",1
"jak",1
"kandydatów",1
"kartach",1
"można",1
"okazji",1
"plakatach",1
"przy",1
"samo",1
"są",1
"zdjęcia",1
"że",1
"laut",1
"zwischenstand",1
"coubters",1
"invalids",1
"pause",1
"style",1
"youtubecomwatchvqljqtdc…",1
"沒機會參與這樣的事情，只有羡慕地看直播的份……綠營加油",1
"deafenthecrowd",1
"fullon",1
"“team",1
"thwarted",1
"decides",1
"imagery",1
"evilchinas",1
"mondefense",1
"six",1
"tracked",1
"vessels",1
"lesson",1
"submitting",1
"confira",1
"contados",1
"encerradas",1
"estão",1
"foram",1
"literalmente",1
"maneira",1
"tradicional",1
"comptées",1
"envoyés",1
"fin",1
"vont",1
"être",1
"賴蕭配領先差距越拉越開！其他候選人能急起直追嗎？",1
"defeatism",1
"pessimism",1
"surprising",1
"緊張地等待開票",1
"gatherings",1
"hosting",1
"enable",1
"instability",1
"opportunistic",1
"🌍",1
"continúa",1
"liberando",1
"🇹🇼ahora",1
"🟢william",1
"fivethingstoknow",1
"nikkeiasia",1
"stances",1
"auszählung",1
"begonnen",1
"bürger",1
"geschlossen",1
"kontrolle",1
"unter",1
"wahllokale",1
"cherishes",1
"kongers",1
"now’",1
"protests",1
"dilemma",1
"remind",1
"snikkeicomuexv",1
"stream",1
"dindépendance",1
"donnent",1
"décraser",1
"elle",1
"géopolitique",1
"porteparole",1
"prochain",1
"rendezvous",1
"tentative",1
"urnes",1
"élire",1
"began",1
"indicated",1
"projections",1
"ayan",1
"presidentialvicepresidential",1
"rooting",1
"加油",1
"forecast",1
"mercury",1
"warmer",1
"天气",1
"updatetaiwans",1
"blogtaiwan",1
"feelings",1
"hoping",1
"route",1
"electionpolls",1
"highlands",1
"lowlands",1
"nontransferrable",1
"reserved",1
"uafpcomqc",1
"  政黨輪替；蔡英文提拔他，坐上行政院長，能力不足，被轟下台。",1
"轉而逼宮，逼宮失敗，又厚顏回鍋，沒有政治家風骨，所以德不配位！支持政黨輪替，萬事ok！",1
"crossing",1
"  政黨輪替；",1
"heavyweights",1
"bombaysamacharcominternati…",1
"અમેરિકાની",1
"આજે",1
"ચીનના",1
"તાઈવાનમાં",1
"નજર",1
"પદ",1
"પ્રભાવ",1
"મતદાન",1
"માટે",1
"રાષ્ટ્રપતિ",1
"વચ્ચે",1
"વધતા",1
"cna",1
"möglich",1
"schwer",1
"wahlbeeinflussung",1
"assez",1
"audessus",1
"franchie",1
"performe",1
"voilà",1
"struggling",1
"crisisgroup",1
"kwekii",1
"lehuong",1
"margariteclarey",1
"tracking",1
"motivating",1
"impeccable",1
"traveling",1
"witnessing",1
"creating",1
"bør",1
"centrale",1
"dag",1
"danskerne",1
"dkmedier",1
"ecfr",1
"emner",1
"forholde",1
"forholder",1
"forholdet",1
"halvdelen",1
"hvis",1
"hvordan",1
"invaderer",1
"måling",1
"neutralt",1
"nyeste",1
"sig",1
"splittede",1
"tage",1
"til",1
"viser",1
"🇩🇰",1
"approximately",1
"select",1
"thenewsmencoinworldtaiwa…",1
"ambiente",1
"campaña",1
"demócrata",1
"está",1
"sede",1
"🟢así",1
"outlet",1
"dangerously",1
"daytrippers",1
"unaware",1
"twittercomibroadcastsea…",1
"大选",1
"根据初步结果，赖在台湾选举中处于领先地位。",1
"patrikacomworldnewspolls…",1
"pollsclose",1
"इंतज़ार",1
"डालने",1
"परिणाम",1
"पूरी",1
"प्रक्रिया",1
"हुई",1
"passer",1
"vient",1
"optimistic",1
"peace”",1
"“destroyer",1
"continui",1
"filocinese",1
"ora",1
"ultimo",1
"antonygreenelec",1
"chaoyang",1
"datong",1
"dozen",1
"residents",1
"scrutinizing",1
"twittercomibroadcastsdj…",1
"開票",1
"tallying",1
"🥶🧄",1
"ill",1
"ceux",1
"dépouille",1
"gauche",1
"backfires",1
"egmontinstitutebelocalele…",1
"portrayed",1
"downfall",1
"lhsingapura",1
"automáticamente",1
"centros",1
"cierre",1
"conteo",1
"denggong",1
"estaba",1
"inició",1
"papeletas",1
"previsto",1
"producido",1
"reporte",1
"tal",1
"tamsui",1
"discover",1
"liveresults",1
"thrilling",1
"tune",1
"⁦nikkeiasia⁩",1
"📊👀",1
"anxious",1
"auszählen",1
"gucken",1
"kommen",1
"nachbarschaft",1
"öffentlich",1
"live】開票はじまる",1
"台湾現地から生中継",1
"🧵🗳️🇹🇼",1
"citoyens",1
"dizaine",1
"débute",1
"déroulement",1
"veiller",1
"venus",1
"asiens",1
"auszählungsprozess",1
"beginnt",1
"demokratischsten",1
"jeder",1
"kann",1
"zuschauen",1
"votesor",1
"👏👏👏👏👏",1
"💪💪💪💪💪",1
"🫡🫡🫡🫡🫡",1
"youtubecomliveozdzzvxtfuy…",1
"🗳️✨",1
"snikkeicomokr",1
"l’indipendenza",1
"promette",1
"“schiacciare”",1
"lifetime",1
"awaiting",1
"charges",1
"extradition",1
"hire",1
"khalistani",1
"murder",1
"nikhilgupta",1
"prague",1
"sikh",1
"context",1
"livetweet",1
"votecounting",1
"welcome",1
"uses",1
"carico",1
"dariodangelo",1
"delle",1
"descrizione",1
"grazie",1
"importanza",1
"massima",1
"posizioni",1
"risultato",1
"casts",1
"etvbharatcomenglishintern…",1
"delusions",1
"kayliryn",1
"hindinews",1
"indianewsininternationalt…",1
"lakh",1
"newvoters",1
"करेंगे",1
"पहली",1
"बार",1
"लाख",1
"वोटर",1
"शुरु",1
"amitabhprevi",1
"attendance",1
"nitingokhale",1
"ramananda",1
"suryagangadha",1
"ticking",1
"台湾多謝",1
"conquer",1
"noone",1
"監票",1
"czechrepublic",1
"exclusively",1
"fialas",1
"geetamohan",1
"itvideo",1
"petr",1
"worldtoday",1
"locations",1
"♪⁠～⁠⁠´⁠ε⁠｀⁠ ⁠投票うぃって外食……してない🤣🤣🤣",1
"demiheure",1
"fermeture",1
"quune",1
"votent",1
"yatsen",1
"但實際上，仍是只問顏色，不問是非，能躲就躲，能騙就騙，能利用就利用。",1
"民進黨執政年多來，貪污腐敗、偷稅漏稅、論文造假、桃色醜聞等弊案層出不窮，失德敗政原形畢露，激起民衆強烈不滿。嘴上說决不護短，",1
"battling",1
"garydrawnsley",1
"tyrannical",1
"achieved",1
"giggles",1
"baltic",1
"bitlywdavp",1
"chairs",1
"fac",1
"🇪🇪🇱🇻🇱🇹",1
"tallies",1
"deeds",1
"thwart",1
"chinaindecline",1
"完成✅️",1
"投票",1
"taiwna",1
"uphold",1
"estimated",1
"estimation",1
"churches",1
"converted",1
"etc",1
"hair",1
"parkings",1
"restaurants",1
"salons",1
"schools",1
"guest",1
"manners",1
"packing",1
"pity",1
"qian",1
"senatorwong",1
"…ambassador",1
"…’d",1
"chinathreat",1
"liberation",1
"nationalsecurity",1
"prepared",1
"prevent",1
"overseas",1
"dawateislami",1
"dawateislamizindabad",1
"rajab",1
"آگے",1
"ثواب",1
"خوبصورت",1
"دل",1
"دلکش",1
"سنیں",1
"شیئر",1
"ضرور",1
"عطاریقبیلہ",1
"عطاریپرموشن",1
"فرمائیں",1
"مناظر",1
"منور",1
"نیت",1
"کائنات",1
"🌴",1
"👥",1
"💚 ",1
"🕋",1
"elezionitaiwan",1
"communistparty",1
"crossroads",1
"nailbiting",1
"ramping",1
"epochtimesdepolitikauslan…",1
"hintergrund",1
"manipulieren",1
"neuen",1
"vorgeworfen",1
"wahlsystem",1
"wählt",1
"ähnelt",1
"美日就是想通過臺灣來實施製約大陸的目的，關鍵夥同是民進黨不估計島內民眾的未來，欺騙民眾，貪汙腐敗，貪贓物，草菅人命，堅決反對民進黨再次上臺執政！",1
"臺灣選舉",1
"cest",1
"conséquences",1
"côtés",1
"font",1
"guerres",1
"informatiques",1
"nouvelles",1
"peuples",1
"piratages",1
"prêts",1
"subissons",1
"également",1
"noticeable",1
"queues",1
"youtubeffzhpasivrv…",1
"onftcomdnb",1
"arriva",1
"attualità",1
"avverte",1
"folle",1
"imbucatospecialeittaiwand…",1
"indipendentisti”",1
"pechino",1
"sfida",1
"“schiacceremo",1
"bloque",1
"lié",1
"réseau",1
"下架桃花當，否則台灣變成桃花島",1
"sets",1
"«να",1
"από",1
"διατηρήσει",1
"ειρήνη",1
"ζήτησε",1
"μπλίνκεν",1
"πεκίνο",1
"σταθερότητα",1
"στενά",1
"ταϊβάν»",1
"υπεξ",1
"iansliveintaiwangoestop…",1
"obedient",1
"sake",1
"subjugate",1
"unfortunately",1
"drop",1
"percentage",1
"trustworthy",1
"worsened",1
"📝",1
"athensvoicegrepikairotita…",1
"hooray",1
"contenders",1
"shaukong",1
"⚪taiwan",1
"吳欣盈for",1
"蕭美琴for",1
"趙少康for",1
"🔵kuomintang",1
"🛑main",1
"🟢democratic",1
"noodles",1
"😋",1
"cinesi",1
"difendono",1
"male",1
"pure",1
"restate",1
"senza",1
"灣灣地方選舉，侯友宜在新北板橋參加投票。看起來沒啥戲，不如看看主持人啦！",1
"民進黨執政八年，弊案叢生，台灣民生改善無望，綠色恐怖縈繞衆人心頭，民主自由名存實亡，為了台灣的明天，我們都有重要的一票。taiwanelections",1
"感覺search",1
"都是親共的影響",1
"कदम",1
"फॉलो",1
"रोकने",1
"सरकार",1
"bitlycutvu",1
"gmf",1
"sense…",1
"seriously",1
"yeah",1
"六",1
"我已投票完成！",1
"晴。",1
"那你呢？",1
"barronscomnewstaiwaneseb…",1
"brush",1
"lin",1
"tingwei",1
"topofmind",1
"editorjicomhindiworldnew…",1
"तनाव",1
"बीच",1
"हो",1
"brisant",1
"darf",1
"doch",1
"einwohner",1
"etwa",1
"existieren",1
"gehts",1
"gewählt",1
"groß",1
"heute",1
"mio",1
"niederlande",1
"wahljahr",1
"accounting",1
"ages",1
"firsttime",1
"results💪",1
"brand",1
"chat",1
"chinabeigebook’s",1
"cnbc",1
"cnbcfastmoney",1
"courtreagan",1
"grassosteve",1
"postcovid",1
"recovery",1
"timseymour",1
"reading",1
"yay",1
"percent",1
"afghanistan",1
"chile",1
"finished",1
"iraq",1
"libya",1
"resemble",1
"syria",1
"toying",1
"avoided",1
"consequential",1
"hero",1
"bluntly",1
"bruegelorgfirstglancetai…",1
"dependent",1
"hinges",1
"interlinked",1
"affirming",1
"successes",1
"dautres",1
"denvoi",1
"dès",1
"francefr",1
"infos",1
"merrouge",1
"paris",1
"parisdirect",1
"rdv",1
"🇾🇪🇺🇸représailles",1
"ajeiozjof",1
"ajenglish",1
"‘crush’",1
"youtubezigfesgtsiqbuj…",1
"nationalyouthday",1
"“crush”",1
"basics",1
"includes",1
"sits",1
"territories",1
"include",1
"sources",1
"xcomilists…",1
"cerca…",1
"internacionales",1
"observan",1
"relevantes",1
"temas",1
"porqué",1
"butter",1
"guns",1
"referendun",1
"tend",1
"historically",1
